933;27;1296;5
934;1;4564;6
935;8;622;8
936;6;2379;8
937;18;3911;6
938;6;1055;2
939;22;4598;6
940;4;4247;6
941;10;3562;7
942;7;4041;1
943;8;302;4
944;14;2743;2
945;6;4214;10
946;9;1252;9
947;12;4692;3
948;22;213;1
949;7;3546;7
950;19;3995;4
951;21;2275;1
952;16;1529;5
953;2;98;3
954;5;2223;4
955;3;262;7
956;30;3770;8
957;9;144;2
958;22;2576;9
959;30;311;2
960;27;837;3
961;8;2137;6
962;26;942;5
963;25;440;1
964;30;1141;2
965;2;1423;10
966;23;1882;8
967;28;782;3
968;14;1464;2
969;29;2132;6
970;26;439;8
971;4;1474;5
972;13;3296;8
973;17;1990;8
974;18;275;6
975;21;4833;4
976;13;585;2
977;17;4772;8
978;8;4097;8
979;23;422;3
980;28;4367;3
981;8;3351;3
982;28;4010;8
983;24;4168;1
984;23;2871;3
985;28;1749;5
986;30;2454;10
987;4;3394;2
988;28;4864;6
989;14;1341;9
990;3;4303;6
991;19;2073;1
992;10;1523;9
993;4;272;10
994;24;3026;2
995;21;2454;3
996;20;763;4
997;14;554;7
998;24;579;1
999;11;2849;9
1000;2;1150;4
1001;17;3941;2
1002;15;3217;6
1003;26;4897;1
1004;10;4766;10
1005;18;1606;4
1006;8;2797;5
1007;12;2295;7
1008;11;2003;1
1009;20;3617;2
1010;25;763;10
1011;19;1898;4
1012;11;1810;6
1013;7;1479;3
1014;18;4558;1
1015;8;3026;4
1016;3;2811;6
1017;6;1330;7
1018;27;1617;7
1019;24;199;7
1020;14;1915;8
1021;23;509;1
1022;11;630;10
1023;14;2887;8
1024;10;273;6
1025;4;2496;8
1026;30;961;8
1027;10;1000;7
1028;9;1876;5
1029;27;3662;4
1030;21;4829;8
1031;26;1639;8
1032;9;3375;10
1033;24;3811;1
1034;13;3116;4
1035;22;2175;7
1036;7;672;10
1037;7;1840;9
1038;17;4659;9
1039;30;4093;3
1040;15;4572;3
1041;23;422;10
1042;12;1179;5
1043;10;2249;9
1044;4;3353;10
1045;25;1473;3
1046;9;165;8
1047;29;4720;8
1048;3;3505;6
1049;19;3944;7
1050;1;4074;1
1051;12;3397;2
1052;6;899;1
1053;15;4777;7
1054;1;1212;7
1055;7;2460;8
1056;9;2863;1
1057;22;3552;4
1058;10;2588;4
1059;19;1153;10
1060;11;2284;4
1061;5;3822;9
1062;22;1185;8
1063;16;3244;4
1064;6;3268;5
1065;2;836;8
1066;13;1437;5
1067;15;709;9
1068;9;349;8
1069;27;3610;5
1070;15;3431;4
1071;16;1037;5
1072;6;1159;10
1073;15;3043;6
1074;6;1022;3
1075;12;3681;5
1076;22;1680;1
1077;28;2765;9
1078;5;4794;10
1079;22;1097;9
1080;4;2767;5
1081;13;4801;5
1082;5;86;4
1083;11;3960;6
1084;15;4226;10
1085;9;2155;4
1086;16;4442;10
1087;9;2985;1
1088;6;1911;4
1089;13;1494;9
1090;18;4057;8
1091;22;2098;2
1092;4;3240;8
1093;18;532;9
1094;4;1632;4
1095;4;1707;4
1096;28;4859;3
1097;28;1796;4
1098;24;3524;6
1099;4;3818;2
1100;8;3129;7
1101;12;1938;8
1102;10;2730;4
1103;26;4456;5
1104;22;2826;5
1105;19;2617;2
1106;9;3827;7
1107;29;6;2
1108;1;2437;10
1109;18;671;9
1110;30;2068;6
1111;20;4430;9
1112;28;4859;4
1113;2;2040;9
1114;29;1762;6
1115;30;3808;7
1116;17;3006;7
1117;21;3314;10
1118;30;1237;1
1119;18;369;4
1120;30;4603;2
1121;18;2957;2
1122;23;195;3
1123;18;4850;10
1124;27;2271;9
1125;5;1792;4
1126;23;3417;9
1127;27;144;2
1128;17;1824;1
1129;5;2318;2
1130;6;1217;8
1131;18;3575;4
1132;1;86;6
1133;24;1599;1
1134;4;681;6
1135;23;3480;7
1136;14;682;1
1137;15;161;8
1138;16;1946;10
1139;24;3917;10
1140;30;3170;4
1141;1;3409;2
1142;5;3369;5
1143;3;3829;7
1144;9;3385;9
1145;8;2851;1
1146;6;2566;7
1147;15;2483;3
1148;28;2402;3
1149;10;632;9
1150;5;2492;7
1151;28;274;7
1152;20;2836;2
1153;17;1230;5
1154;15;4837;4
1155;20;2364;3
1156;17;1347;3
1157;6;2099;5
1158;14;3903;7
1159;25;147;9
1160;2;3302;1
1161;24;4793;8
1162;24;3615;6
1163;13;876;4
1164;24;4792;4
1165;12;2195;7
1166;24;4567;3
1167;23;770;8
1168;2;700;3
1169;5;266;9
1170;29;2821;10
1171;11;2011;9
1172;6;761;3
1173;26;73;6
1174;13;3526;9
1175;24;3049;2
1176;24;1917;10
1177;27;4042;10
1178;2;3142;7
1179;27;3469;6
1180;5;322;5
1181;14;391;9
1182;4;1846;10
1183;24;1834;1
1184;14;890;2
1185;26;1252;4
1186;3;3725;5
1187;19;35;7
1188;29;4529;4
1189;3;1733;9
1190;13;4422;1
1191;26;22;7
1192;5;783;5
1193;2;4112;7
1194;10;4255;6
1195;4;3428;4
1196;26;3377;2
1197;22;382;10
1198;1;325;8
1199;29;1397;9
1200;11;4747;4
1201;11;3716;7
1202;25;3435;8
1203;1;3296;3
1204;29;2640;4
1205;26;4341;2
1206;6;2938;8
1207;27;4248;5
1208;24;2746;2
1209;29;1003;6
1210;7;3456;9
1211;28;1247;6
1212;19;2497;5
1213;26;2484;5
1214;30;2544;5
1215;28;3240;6
1216;19;3329;2
1217;7;4345;5
1218;15;4781;4
1219;13;4335;4
1220;28;772;6
1221;8;4097;10
1222;5;1210;2
1223;8;3596;2
1224;4;4155;5
1225;11;4706;4
1226;9;4468;6
1227;20;99;7
1228;14;347;6
1229;2;3840;4
1230;1;2423;10
1231;7;2535;6
1232;15;2522;7
1233;18;1561;5
1234;13;405;5
1235;12;4641;8
1236;30;423;3
1237;1;992;6
1238;29;1924;2
1239;1;1289;10
1240;11;1779;8
1241;7;3379;4
1242;29;312;7
1243;15;3310;4
1244;23;2539;7
1245;14;3945;10
1246;2;3523;2
1247;15;1636;8
1248;3;3812;10
1249;28;3854;6
1250;9;158;10
1251;3;2996;7
1252;28;4848;9
1253;22;3968;9
1254;22;2161;7
1255;29;2915;2
1256;23;604;9
1257;10;550;5
1258;19;2158;9
1259;2;566;9
1260;20;1212;2
1261;29;2894;2
1262;15;2975;8
1263;13;2796;7
1264;2;3735;1
1265;4;2875;2
1266;4;3699;8
1267;29;3872;1
1268;13;2710;9
1269;13;4385;3
1270;29;2640;6
1271;12;1028;7
1272;28;2392;2
1273;28;150;5
1274;26;4898;3
1275;24;2982;2
1276;15;3269;4
1277;25;4248;4
1278;29;3519;10
1279;10;802;5
1280;2;1463;7
1281;5;4803;2
1282;5;241;7
1283;30;2286;1
1284;11;3515;9
1285;11;4430;1
1286;22;54;8
1287;12;1304;5
1288;9;4239;10
1289;11;4699;10
1290;7;783;10
1291;5;2674;2
1292;28;191;7
1293;4;4886;7
1294;16;4232;7
1295;8;1649;4
1296;23;3632;1
1297;21;4443;7
1298;21;4472;6
1299;22;804;9
1300;11;3021;4
1301;27;2564;6
1302;12;917;2
1303;27;940;4
1304;25;3492;7
1305;16;2398;10
1306;11;3447;9
1307;21;2607;5
1308;16;3743;8
1309;9;2568;2
1310;9;2224;1
1311;20;1762;4
1312;19;3248;8
1313;1;4605;4
1314;2;341;3
1315;5;3765;4
1316;21;1247;3
1317;16;266;10
1318;27;4901;7
1319;3;2370;5
1320;16;1844;7
1321;29;1506;6
1322;27;2270;3
1323;24;2937;7
1324;23;3369;8
1325;8;2753;3
1326;10;3265;3
1327;27;4517;1
1328;14;3868;7
1329;15;4181;9
1330;30;948;9
1331;17;3803;4
1332;3;1966;8
1333;16;2614;4
1334;1;1212;2
1335;3;703;6
1336;27;4229;1
1337;18;594;3
1338;25;1423;3
1339;5;4988;6
1340;6;3234;8
1341;6;4353;1
1342;26;2023;4
1343;21;765;9
1344;28;4898;10
1345;28;4359;3
1346;13;4851;9
1347;23;1406;7
1348;28;4655;2
1349;21;1147;5
1350;9;1902;4
1351;8;4179;7
1352;16;2967;4
1353;23;1492;10
1354;24;2236;8
1355;12;4641;8
1356;11;2377;2
1357;18;86;10
1358;26;4159;10
1359;3;167;10
1360;17;2860;7
1361;6;4345;4
1362;27;3892;8
1363;6;1358;4
1364;7;1520;4
1365;25;592;4
1366;20;4425;3
1367;28;3799;3
1368;15;4663;8
1369;14;4868;10
1370;11;1842;2
1371;21;4832;4
1372;14;4196;6
1373;29;2768;4
1374;19;4153;7
1375;30;372;6
1376;26;3254;4
1377;9;3209;4
1378;10;2360;1
1379;25;3495;1
1380;11;4070;6
1381;19;1394;3
1382;10;1736;4
1383;4;755;3
1384;22;938;10
1385;30;4085;7
1386;26;1457;10
1387;8;798;6
1388;3;1883;4
1389;4;2083;1
1390;26;1995;2
1391;14;1865;4
1392;22;2834;4
1393;30;1660;4
1394;21;1987;5
1395;19;878;9
1396;28;2745;1
1397;25;3282;6
1398;18;4134;1
1399;25;3258;8
1400;16;2313;2
1401;23;4311;7
1402;23;978;5
1403;16;2417;7
1404;21;415;1
1405;25;1217;8
1406;12;265;1
1407;20;2016;8
1408;14;4966;9
1409;5;1170;9
1410;14;1470;2
1411;13;190;4
1412;12;4911;2
1413;14;3943;1
1414;3;2021;3
1415;17;2089;9
1416;29;4893;2
1417;18;3608;9
1418;13;2015;1
1419;1;2929;1
1420;15;2327;1
1421;29;4725;7
1422;24;4731;7
1423;15;4291;3
1424;12;3128;6
1425;6;2746;2
1426;15;1423;4
1427;8;3184;6
1428;28;3128;8
1429;28;984;9
1430;16;4054;3
1431;19;390;9
1432;30;1405;1
1433;3;51;8
1434;21;415;2
1435;25;439;9
1436;24;1739;2
1437;8;2584;4
1438;19;387;10
1439;30;117;10
1440;24;4165;10
1441;7;4471;7
1442;20;4008;5
1443;4;2393;3
1444;9;1583;4
1445;10;1486;10
1446;15;3041;5
1447;21;1795;6
1448;20;4170;7
1449;21;362;5
1450;26;1692;6
1451;3;3614;3
1452;27;2517;3
1453;28;326;4
1454;20;4592;7
1455;28;1589;3
1456;24;3441;3
1457;10;4928;4
1458;17;4313;10
1459;12;4945;9
1460;1;3946;4
1461;17;936;10
1462;11;1244;8
1463;23;62;7
1464;3;3998;2
1465;22;2330;6
1466;11;2358;1
1467;7;1725;6
1468;26;4741;5
1469;15;4419;1
1470;21;4657;4
1471;4;4632;9
1472;3;4886;6
1473;13;2194;4
1474;8;2976;7
1475;13;4914;5
1476;16;2425;5
1477;28;1355;6
1478;11;3613;9
1479;20;3902;10
1480;8;4370;8
1481;18;1919;7
1482;14;1367;5
1483;8;3014;7
1484;2;3823;8
1485;14;102;5
1486;1;717;2
1487;9;1849;8
1488;26;3312;6
1489;18;254;8
1490;3;3785;5
1491;21;1636;3
1492;14;3196;4
1493;2;1004;10
1494;3;491;8
1495;2;1831;7
1496;4;3626;10
1497;13;531;7
1498;7;2451;5
1499;2;2385;1
1500;23;2664;9
1501;8;1130;6
1502;18;3223;3
1503;8;1851;3
1504;7;2107;7
1505;5;3105;8
1506;24;3316;6
1507;16;1004;1
1508;12;3758;5
1509;5;447;10
1510;12;95;9
1511;29;148;6
1512;27;698;3
1513;5;2813;4
1514;30;232;8
1515;10;2945;8
1516;12;1355;1
1517;15;1070;4
1518;19;3128;9
1519;18;2700;7
1520;20;1842;2
1521;3;2800;6
1522;9;2551;4
1523;30;4186;9
1524;26;3109;4
1525;12;688;8
1526;18;137;1
1527;8;4691;4
1528;6;2259;6
1529;2;3277;9
1530;23;1828;3
